Account,date,n_trades,volume_usd,avg_trade_size_usd,realized_pnl,fees,n_buy,n_sell,n_realized_trades,win_rate,long_short_ratio,net_pnl_after_fees,classification,sentiment_simple,value
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-01,78,163388.11,2094.719358974359,1162.002541,29.90369878,53,25,25.0,1.0,2.12,1132.09884222,Greed,Greed,68
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-02,517,1443682.0,2792.42166344294,6352.452613,487.25693852,270,247,246.0,0.9471544715447154,1.0931174089068827,5865.19567448,Greed,Greed,60
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,124,75901.55,612.1092741935485,-12346.990829,26.565471000000002,0,124,124.0,0.0,0.0,-12373.5563,Neutral,Neutral,47
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,159,427297.12,2687.4032704402516,355.5854,149.553903,31,128,127.0,1.0,0.2421875,206.031497,Neutral,Neutral,46
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,160,262595.6,1641.2224999999999,1129.8489260000001,34.19572673,108,52,52.0,1.0,2.076923076923077,1095.6531992700002,Neutral,Neutral,49
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-25,1,82910.81,82910.81,-6820.76955,29.018782,0,1,1.0,0.0,0.0,-6849.788332,Fear,Fear,25
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-28,52,76066.87,1462.824423076923,0.0,1.35322108,52,0,,,,-1.35322108,Extreme Fear,Fear,16
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-03,110,219900.91,1999.099181818182,2480.902379,53.50649472,60,50,50.0,1.0,1.2,2427.3958842800002,Fear,Fear,33
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-04,65,114173.17,1756.5103076923076,-3169.3554679999997,20.67737314,55,10,10.0,0.0,5.5,-3190.0328411399996,Extreme Fear,Fear,15
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-07,37,55481.42,1499.4978378378378,0.0,1.26292469,37,0,,,,-1.26292469,Fear,Fear,34
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-08,47,57580.5,1225.1170212765958,2099.019688,20.153151,0,47,47.0,1.0,0.0,2078.866537,Fear,Fear,28
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-09,65,173973.68,2676.518153846154,656.540742,22.11483517,8,57,57.0,1.0,0.14035087719298245,634.42590683,Fear,Fear,27
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-10,53,176292.61,3326.2756603773582,-1065.797583,41.25995296,1,52,52.0,0.9807692307692307,0.019230769230769232,-1107.05753596,Extreme Fear,Fear,20
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,53,115769.39,2184.328113207547,1591.753271,20.961068,1,52,52.0,1.0,0.019230769230769232,1570.792203,Fear,Fear,34
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,27,115001.41,4259.311481481482,-2315.377191,20.268314959999998,17,10,10.0,0.0,1.7,-2335.6455059600003,Neutral,Neutral,45
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,42,61324.83,1460.115,0.0,1.54451693,42,0,,,,-1.54451693,Fear,Fear,44
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,97,56306.5,580.479381443299,-5018.466447,19.707219000000002,0,97,97.0,0.0,0.0,-5038.173666,Fear,Fear,26
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,155,113285.54,730.8744516129032,716.143949,20.92763202,72,83,83.0,1.0,0.8674698795180723,695.21631698,Fear,Fear,34
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,1,54768.6,54768.6,0.0,0.456405,1,0,,,,-0.456405,Fear,Fear,25
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-15,1,16.37,16.37,0.0,0.00035346,1,0,,,,-0.00035346,Fear,Fear,38
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,88,68679.46,780.4484090909092,-95.985744,24.037758,0,88,88.0,0.011363636363636364,0.0,-120.023502,Fear,Fear,29
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,125,91365.76,730.92608,-133.41237,31.977951,60,65,67.0,0.29850746268656714,0.9230769230769231,-165.390321,Fear,Fear,30
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,689,528313.42,766.7829027576198,951.934443,129.33009467,312,377,301.0,1.0,0.8275862068965517,822.60434833,Fear,Fear,33
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,411,226906.97,552.0850851581508,371.503,51.02067149,122,289,297.0,1.0,0.42214532871972316,320.48232851,Fear,Fear,32
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,603,581052.14,963.6022222222223,-1892.58947,119.87578636,297,306,335.0,0.7432835820895523,0.9705882352941176,-2012.4652563599998,Fear,Fear,37
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,97,86106.24,887.6931958762888,3434.689308,30.137128,0,97,97.0,1.0,0.0,3404.55218,Fear,Fear,39
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,568,1472966.88,2593.2515492957746,2654.14315,197.963062,219,349,340.0,0.9882352941176471,0.6275071633237822,2456.180088,Greed,Greed,72
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-24,680,1142252.43,1679.7829852941175,1867.252909,188.105048,346,334,401.0,0.830423940149626,1.035928143712575,1679.147861,Greed,Greed,63
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-25,330,1248337.1199999999,3782.839757575757,1969.39321,197.03662328000001,162,168,97.0,0.41237113402061853,0.9642857142857143,1772.35658672,Greed,Greed,60
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-26,338,96183.93,284.5678402366864,-4648.8710550000005,16.916102,0,338,338.0,0.0,0.0,-4665.787157000001,Greed,Greed,65
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-27,67,96167.16,1435.3307462686569,0.0,0.267131,67,0,,,,-0.267131,Greed,Greed,61
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-30,83,101346.88,1221.0467469879518,5179.772745,30.404024,0,83,83.0,1.0,0.0,5149.368721,Greed,Greed,56
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-05-01,250,203876.44,815.50576,1243.853569,31.0304917,169,81,81.0,1.0,2.0864197530864197,1212.8230773,Neutral,Neutral,53
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,5,30351.0,6070.2,-1.0,10.197932,2,3,2.0,0.0,0.6666666666666666,-11.197932,Neutral,Neutral,52
0x271b280974205ca63b716753467d5a371de622ab,2024-11-29,1,1584.35,1584.35,1584.342755,0.53234,0,1,1.0,1.0,0.0,1583.810415,Extreme Greed,Greed,78
0x271b280974205ca63b716753467d5a371de622ab,2024-12-05,4,158123.95,39530.9875,208.81746,34.129711,3,1,3.0,1.0,3.0,174.687749,Extreme Greed,Greed,84
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,797,4886973.24,6131.710464240904,16706.884912,1181.135135,275,522,306.0,0.9803921568627451,0.5268199233716475,15525.749777,Extreme Fear,Fear,18
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,339,7423746.26,21898.95651917404,13264.043303999999,2463.061921,231,108,231.0,0.8181818181818182,2.138888888888889,10800.981382999998,Fear,Fear,39
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,313,2716221.67,8678.024504792333,5942.547242,720.081313,40,273,40.0,1.0,0.14652014652014653,5222.465929,Fear,Fear,32
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,863,2657908.25,3079.8473348783314,8277.307357,615.664567,418,445,424.0,1.0,0.9393258426966292,7661.64279,Fear,Fear,37
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,353,693974.34,1965.9329745042492,2638.012587,118.03440499999999,61,292,61.0,1.0,0.2089041095890411,2519.9781820000003,Fear,Fear,39
0x271b280974205ca63b716753467d5a371de622ab,2025-04-22,594,4817869.23,8110.89095959596,-19037.340561,1377.855618,233,361,233.0,0.0,0.6454293628808865,-20415.196179000002,Neutral,Neutral,47
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,469,9394438.39,20030.785479744136,-108176.9187,2487.052566,236,233,236.0,0.2796610169491525,1.0128755364806867,-110663.971266,Greed,Greed,72
0x271b280974205ca63b716753467d5a371de622ab,2025-04-24,70,1092249.57,15603.565285714287,8157.112326,273.237342,67,3,70.0,0.9428571428571428,22.333333333333332,7883.874984,Greed,Greed,63
0x271b280974205ca63b716753467d5a371de622ab,2025-04-25,1,0.17,0.17,0.0,0.0,0,1,,,0.0,0.0,Greed,Greed,60
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-16,93,34754.56,373.7049462365591,159.100072,10.268876,49,44,26.0,0.6153846153846154,1.1136363636363635,148.831196,Extreme Greed,Greed,86
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-17,95,33584.67,353.5228421052631,161.289904,10.251629,45,50,44.0,0.7727272727272727,0.9,151.038275,Extreme Greed,Greed,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,162,108044.6,666.941975308642,147.410285,37.465806,71,91,93.0,0.7204301075268817,0.7802197802197802,109.94447899999999,Extreme Greed,Greed,83
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,213,190840.29,895.9638028169014,233.36546,66.816663,115,98,119.0,0.8739495798319328,1.1734693877551021,166.548797,Extreme Greed,Greed,90
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,407,874868.16,2149.553218673219,-316.245208,298.312315,188,219,218.0,0.6467889908256881,0.8584474885844748,-614.557523,Extreme Greed,Greed,83
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,446,325137.18,729.007130044843,780.001314,111.648962,223,223,235.0,0.6638297872340425,1.0,668.352352,Extreme Greed,Greed,82
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,433,182730.29,422.0099076212471,141.21958999999998,62.202151,208,225,229.0,0.5895196506550219,0.9244444444444444,79.01743899999998,Extreme Greed,Greed,94
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,156,52019.64,333.45923076923077,673.6312,17.776025,76,80,77.0,0.8181818181818182,0.95,655.855175,Extreme Greed,Greed,93
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,69,13851.0,200.7391304347826,108.321127,4.469844,54,15,35.0,0.8285714285714286,3.6,103.85128300000001,Extreme Greed,Greed,80
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,225,72982.65,324.3673333333333,464.281002,24.451253,106,119,139.0,0.6834532374100719,0.8907563025210085,439.829749,Extreme Greed,Greed,82
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,217,219729.39,1012.5778341013826,-508.290641,75.523391,127,90,116.0,0.6551724137931034,1.4111111111111112,-583.814032,Extreme Greed,Greed,79
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,169,187730.65,1110.83224852071,193.66415899999998,62.761001,69,100,93.0,0.7956989247311828,0.69,130.903158,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,207,195837.9,946.0768115942029,165.532644,67.285783,116,91,115.0,0.6782608695652174,1.2747252747252746,98.24686100000001,Extreme Greed,Greed,77
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,206,80123.45,388.948786407767,9551.73423,29.21348375,87,119,108.0,0.8518518518518519,0.7310924369747899,9522.52074625,Extreme Greed,Greed,78
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,154,48590.47,315.52253246753247,5590.528248,17.77266812,60,94,87.0,0.8160919540229885,0.6382978723404256,5572.7555798799995,Extreme Greed,Greed,84
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,193,47695.56,247.12725388601035,4458.25495,16.10546943,66,127,108.0,0.8981481481481481,0.5196850393700787,4442.1494805699995,Extreme Greed,Greed,81
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,140,19651.71,140.36935714285713,1283.846047,6.30947724,70,70,75.0,0.9733333333333334,1.0,1277.53656976,Extreme Greed,Greed,80
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,78,7205.03,92.37217948717948,1190.358719,2.982829,28,50,37.0,1.0,0.56,1187.37589,Extreme Greed,Greed,76
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,112,18567.68,165.78285714285715,9066.169646,7.22773423,30,82,61.0,0.9836065573770492,0.36585365853658536,9058.94191177,Extreme Greed,Greed,78
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,98,25406.1,259.2459183673469,14685.787664,9.32634692,33,65,48.0,1.0,0.5076923076923077,14676.46131708,Extreme Greed,Greed,84
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,69,8956.57,129.80536231884057,389.176232,2.907485,27,42,16.0,1.0,0.6428571428571429,386.268747,Greed,Greed,72
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,86,13732.33,159.67825581395348,4008.012049,3.66824976,20,66,36.0,1.0,0.30303030303030304,4004.34379924,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,102,7922.52,77.67176470588235,554.009942,2.81362784,31,71,43.0,1.0,0.43661971830985913,551.19631416,Extreme Greed,Greed,79
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,213,18772.08,88.1318309859155,768.430838,6.79214041,169,44,129.0,0.9767441860465116,3.840909090909091,761.63869759,Extreme Greed,Greed,78
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,157,18780.69,119.62222929936306,980.557461,5.81611154,117,40,110.0,0.9636363636363636,2.925,974.74134946,Extreme Greed,Greed,78
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,93,11570.32,124.41204301075268,1582.001112,4.121023,16,77,40.0,0.8,0.2077922077922078,1577.880089,Greed,Greed,74
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,147,22071.36,150.14530612244897,5806.86932,6.99886242,28,119,87.0,0.9425287356321839,0.23529411764705882,5799.87045758,Extreme Greed,Greed,83
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,155,13731.75,88.59193548387097,1522.284412,6.2494111199999995,83,72,82.0,0.8658536585365854,1.1527777777777777,1516.0350008799999,Extreme Greed,Greed,76
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,154,28880.56,187.5361038961039,13281.73126,9.858389,45,109,122.0,0.9754098360655737,0.41284403669724773,13271.872871,Extreme Greed,Greed,83
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,137,17125.99,125.00722627737227,5389.96219,6.5299154,61,76,71.0,0.9577464788732394,0.8026315789473685,5383.4322746,Extreme Greed,Greed,80
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,230,30184.81,131.2383043478261,13190.248859,16.93692959,85,145,156.0,0.9871794871794872,0.5862068965517241,13173.31192941,Extreme Greed,Greed,83
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,181,20394.48,112.67668508287292,4454.939378,6.70647033,98,83,79.0,0.9873417721518988,1.180722891566265,4448.23290767,Extreme Greed,Greed,87
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,191,23859.85,124.92068062827224,3624.489655,7.0983362,102,89,85.0,0.9411764705882353,1.146067415730337,3617.3913187999997,Extreme Greed,Greed,81
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,204,40188.99,197.00485294117647,1525.329937,13.84405958,159,45,94.0,0.851063829787234,3.533333333333333,1511.48587742,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,194,56183.31,289.6046907216495,7812.716373,20.15432465,64,130,121.0,0.9173553719008265,0.49230769230769234,7792.562048350001,Greed,Greed,74
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,107,23041.15,215.33785046728974,7465.899936,8.17682398,26,81,55.0,0.9818181818181818,0.32098765432098764,7457.7231120199995,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,79,13811.95,174.83481012658228,1174.025529,4.77912431,45,34,42.0,0.9761904761904762,1.3235294117647058,1169.24640469,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,95,20168.95,212.30473684210526,122.889996,7.38734551,86,9,30.0,0.9666666666666667,9.555555555555555,115.50265049,Greed,Greed,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,48,13556.33,282.42354166666667,1555.956456,3.97064897,9,39,16.0,0.9375,0.23076923076923078,1551.98580703,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,66,18751.64,284.1157575757576,1530.919365,6.72020595,12,54,36.0,0.8333333333333334,0.2222222222222222,1524.19915905,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,84,18806.8,223.8904761904762,101.860928,6.35717119,72,12,31.0,0.9032258064516129,6.0,95.50375681,Extreme Greed,Greed,79
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,73,16192.710000000001,221.81794520547948,388.366016,5.89000938,40,33,26.0,1.0,1.2121212121212122,382.47600662,Greed,Greed,74
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,63,10479.52,166.3415873015873,506.512551,3.62758387,35,28,30.0,0.7666666666666667,1.25,502.88496712999995,Greed,Greed,72
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,34,4793.72,140.99176470588236,115.51218300000001,1.67428899,7,27,17.0,1.0,0.25925925925925924,113.83789401000001,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,125,56954.43,455.63544,255.808312,15.93979237,109,16,43.0,0.9767441860465116,6.8125,239.86851963,Greed,Greed,65
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,107,119958.51,1121.107570093458,496.221792,37.09483339,57,50,33.0,0.9696969696969697,1.14,459.12695861,Greed,Greed,64
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,59,15537.51,263.3476271186441,109.82694000000001,4.20683628,44,15,21.0,1.0,2.933333333333333,105.62010372,Greed,Greed,66
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,101,21987.03,217.69336633663366,416.546688,7.715886,25,76,47.0,0.9787234042553191,0.32894736842105265,408.830802,Greed,Greed,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,69,14983.43,217.15115942028987,250.581483,5.21759794,34,35,39.0,0.9230769230769231,0.9714285714285714,245.36388506,Greed,Greed,74
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,81,12691.32,156.68296296296296,232.66549799999999,4.45112,32,49,48.0,0.8333333333333334,0.6530612244897959,228.21437799999998,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,82,8297.09,101.1840243902439,87.752181,2.903942,39,43,47.0,0.9361702127659575,0.9069767441860465,84.84823899999999,Greed,Greed,72
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,80,6566.03,82.075375,114.68421000000001,2.180784,18,62,21.0,1.0,0.2903225806451613,112.503426,Extreme Greed,Greed,76
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,103,10681.19,103.70087378640777,267.846227,3.84222532,87,16,76.0,0.9473684210526315,5.4375,264.00400168,Extreme Greed,Greed,78
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,149,73008.96,489.99302013422823,651.469355,25.62455377,111,38,93.0,0.9139784946236559,2.9210526315789473,625.8448012299999,Greed,Greed,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,103,75026.01,728.4078640776698,571.688942,26.62899091,64,39,49.0,1.0,1.641025641025641,545.05995109,Greed,Greed,69
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,84,43858.12,522.1204761904762,401.706348,12.934459,34,50,40.0,0.925,0.68,388.771889,Neutral,Neutral,50
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,37,17918.2,484.2756756756757,157.228232,6.271357,18,19,18.0,0.8888888888888888,0.9473684210526315,150.956875,Greed,Greed,69
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,63,28122.33,446.3861904761905,274.773033,9.55187849,29,34,40.0,0.975,0.8529411764705882,265.22115451,Greed,Greed,62
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,61,34244.06,561.3780327868852,53.846609,10.70141637,49,12,19.0,1.0,4.083333333333333,43.14519263,Greed,Greed,61
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,42,41818.27,995.6730952380951,894.564828,11.65985,4,38,35.0,0.9714285714285714,0.10526315789473684,882.904978,Greed,Greed,63
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,19,4560.2,240.01052631578946,55.137803,1.2830669799999999,10,9,8.0,1.0,1.1111111111111112,53.85473602,Greed,Greed,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,87,11862.92,136.35540229885058,238.995461,4.286717,24,63,28.0,1.0,0.38095238095238093,234.708744,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,70,8297.74,118.53914285714285,168.92152,2.93988,37,33,36.0,0.9722222222222222,1.121212121212121,165.98164,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,259,50558.590000000004,195.20691119691122,594.135892,15.71582039,128,131,107.0,0.9813084112149533,0.9770992366412213,578.42007161,Extreme Greed,Greed,77
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,184,28651.9,155.71684782608696,102.504343,9.57127425,58,126,90.0,0.8777777777777778,0.4603174603174603,92.93306875,Extreme Greed,Greed,77
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,169,28690.59,169.7668047337278,608.885905,11.29703859,115,54,72.0,0.9583333333333334,2.1296296296296298,597.58886641,Extreme Greed,Greed,76
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,94,24660.77,262.3486170212766,428.3738,9.96375392,48,46,53.0,0.8679245283018868,1.0434782608695652,418.41004608000003,Extreme Greed,Greed,76
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,112,13532.53,120.82616071428572,589.467131,4.77079692,57,55,54.0,0.9444444444444444,1.0363636363636364,584.69633408,Extreme Greed,Greed,84
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,122,15723.44,128.88065573770493,229.609892,4.98842587,90,32,61.0,0.9344262295081968,2.8125,224.62146613,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,120,17405.58,145.0465,347.22838,6.46564692,59,61,62.0,0.967741935483871,0.9672131147540983,340.76273308000003,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,118,28493.72,241.47220338983053,124.70498799999999,11.00739186,73,45,51.0,0.9215686274509803,1.6222222222222222,113.69759613999999,Extreme Greed,Greed,75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,106,35426.18,334.20924528301884,273.211119,11.383431,57,49,50.0,0.96,1.163265306122449,261.827688,Greed,Greed,73
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,268,327978.27999999997,1223.7995522388057,838.930696,118.08617435,154,114,121.0,0.9421487603305785,1.3508771929824561,720.84452165,Greed,Greed,71
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,151,94256.64,624.2161589403973,1019.55769,32.20703597,70,81,82.0,0.9146341463414634,0.8641975308641975,987.35065403,Greed,Greed,72
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,42,14317.3,340.8880952380952,152.618804,4.761573,22,20,21.0,1.0,1.1,147.857231,Greed,Greed,72
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,86,33889.56,394.06465116279065,1234.2072,12.06936192,25,61,62.0,0.8870967741935484,0.4098360655737705,1222.1378380800002,Greed,Greed,70
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,49,18338.89,374.2630612244898,755.916254,6.418588,11,38,40.0,0.95,0.2894736842105263,749.497666,Extreme Greed,Greed,76
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,51,53933.29,1057.5154901960784,3.536668000000001,18.86497698,30,21,29.0,0.7241379310344828,1.4285714285714286,-15.328308980000001,Greed,Greed,68
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,91,120908.25,1328.6620879120878,-1416.906536,35.3271459,80,11,16.0,0.3125,7.2727272727272725,-1452.2336819,Greed,Greed,60
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,75,93869.36,1251.5914666666667,439.634046,19.67962575,27,48,46.0,0.9782608695652174,0.5625,419.95442025,Fear,Fear,44
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,48,54703.67,1139.6597916666667,1291.500575,11.67501298,31,17,17.0,1.0,1.8235294117647058,1279.82556202,Greed,Greed,72
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,83,75729.73,912.4063855421687,696.8107239999999,22.582462,45,38,38.0,0.9736842105263158,1.1842105263157894,674.228262,Neutral,Neutral,54
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,45,65416.700000000004,1453.7044444444446,358.877096,12.82953248,28,17,17.0,1.0,1.6470588235294117,346.04756352,Neutral,Neutral,49
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,54,32228.93,596.832037037037,932.4458159999999,8.94706289,18,36,36.0,1.0,0.5,923.4987531099999,Fear,Fear,44
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,32,20168.09,630.2528125,0.0,6.52147324,32,0,,,,-6.52147324,Fear,Fear,44
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,17,11645.55,685.0323529411764,31.14195,4.075936,6,11,11.0,1.0,0.5454545454545454,27.066014000000003,Neutral,Neutral,46
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,43,46267.68,1075.9925581395348,436.833818,11.32409347,14,29,29.0,1.0,0.4827586206896552,425.50972453,Fear,Fear,43
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,41,40352.36,984.2039024390244,593.326371,10.47421592,22,19,19.0,1.0,1.1578947368421053,582.85215508,Neutral,Neutral,47
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,59,42341.16,717.646779661017,198.780392,10.93174577,28,31,31.0,0.8709677419354839,0.9032258064516129,187.84864623,Neutral,Neutral,46
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,42,27205.38,647.7471428571429,287.27875,7.41441345,27,15,21.0,1.0,1.8,279.86433655,Neutral,Neutral,50
